inf_id,fluo_bin,stripe_id,kon,koff,r1,r2,r3,r_eff
35,2,0,0.00468116380970993,0.0144760924003339,1.45630863675543,762.899730699167,2751.37744644329,923.534917201607
36,2,0,0.00474662753725075,0.014196310368856,-0.299358340703442,757.321881863295,2492.66383937617,933.58792293659
37,2,0,NaN,NaN,NaN,NaN,NaN,NaN
38,2,0,0.0043736166716377,0.0129598826852517,-1.0450255958918,681.2570835186,2547.50514819871,948.809941231964
39,2,0,NaN,NaN,NaN,NaN,NaN,NaN
40,2,0,0.00423235409820452,0.0135390360506176,0.680924783339204,843.315557937316,2888.88928185995,1096.40161886891
41,2,0,0.00479033203064823,0.0137641120839176,0.759471888150732,770.384946681802,2466.26030740232,962.434882133407
42,2,0,NaN,NaN,NaN,NaN,NaN,NaN
43,2,0,0.00450111531484785,0.0134929203723195,-1.05924060674891,681.968903759876,2481.80601933602,912.869210809329
44,2,0,0.00463362640601517,0.0178701555170148,1.44453159080997,929.796339070011,3234.61549862405,1132.84487098703
45,2,0,0.00440989485463693,0.0125586937281226,0.347181129790454,704.587166436468,2773.35050829635,907.713710336541
46,2,0,NaN,NaN,NaN,NaN,NaN,NaN
47,2,0,0.00633366319743808,0.0247397342978191,3.69300947343902,1089.06606825135,3249.62186243427,1222.17468930602
48,2,0,0.00393478969289108,0.0072521243501865,-1.97027662073667,418.247080888524,2289.15544810423,690.85582782084
49,2,0,0.00363351751604691,0.00939445788452638,1.11368775103646,594.026707159197,2048.14238222645,847.029474718304
50,2,0,0.00386330521439377,0.0114064157447194,-0.1504822574733,688.943336611058,2185.07577034061,933.405658701626
51,2,0,0.00402057367632041,0.0111568271549733,0.521471653065717,692.427263340888,2624.61161139191,945.599567365822
52,3,0,0.00758447441389193,0.0159486676767369,1.23206250943503,843.154348000662,2798.87616535337,1025.35191142827
53,3,0,0.00750065947926677,0.0135691337080728,2.42536606904997,778.444503086626,2712.33352164126,974.947931988803
54,3,0,0.0070259071861253,0.0121768235746873,1.99663134804525,843.609882533145,2900.6021854451,1057.56651687225
55,3,0,0.00653104825392762,0.0148368990154321,4.17023128248978,939.698717504632,2893.61816214387,1142.02776098935
56,3,0,0.00754383437526698,0.0185002113636686,7.351284013072,1001.37019830521,3668.67180665092,1174.64689253459
57,3,0,0.00951768104221389,0.0260046383870596,8.86764626165599,1126.65787009328,3159.03693651417,1254.93415380875
58,3,0,0.00594926142928935,0.00824269799313236,0.789281758092645,499.157101595147,2566.849901563,781.7154774079
59,3,0,0.00761925401826162,0.019667641502284,7.55365192485388,1057.11073194393,3872.06414809554,1185.44662762262
60,3,0,0.00664462835047067,0.0141028268894982,1.29632460190275,896.522575586024,3032.21246502475,1103.0866866703
61,3,0,0.00532107380876301,0.00883306184876087,0.264315724418979,584.899900641997,2216.80658032696,928.412853006503
62,3,0,0.00662496064627786,0.0137975484279841,2.73233397383297,856.578918848969,2834.38042625418,1080.21115156281
63,3,0,0.00699669431783966,0.0146913927796321,2.70311854728985,767.420080147363,2825.37693578499,966.745204798158
64,3,0,0.00665389871226127,0.01805501375447,6.22341346797638,1078.32911433932,3663.14066124177,1312.70610702042
65,3,0,0.00809695586776594,0.0199343365744929,7.78589197805871,1085.04362442264,3857.86193375267,1287.07918846675
66,3,0,0.00760343333040822,0.0182908635689513,6.00197321664806,966.818987703116,3008.54829040175,1160.30205509082
67,3,0,0.00488910669476996,0.0076792441625336,0.941224329858537,598.570559653935,2691.58801938315,872.34022671991
68,3,0,0.00391134666426188,0.00678175153358637,-1.27092998800231,498.837425392167,2520.83221500427,838.73092535063
69,4,0,0.00755335605130519,0.0121190425125984,3.94987438471425,895.55776412867,3213.7952552694,1195.62708414772
70,4,0,0.00893450617905536,0.0166580993480991,10.8390816049361,1185.34533392587,3800.8652425164,1386.27008595535
71,4,0,0.00759285166982681,0.01199135400907,4.50883872450351,935.099667002659,3155.18091954487,1234.88013518895
72,4,0,0.00676637061033722,0.0124176628069518,2.90194999256064,963.264993012144,3070.69111265343,1232.31546121876
73,4,0,0.00636913951511615,0.00861315906274063,1.68289708300247,849.89817175678,2581.97879920114,1128.12454324847
74,4,0,0.00917841808136882,0.0194653220011156,7.85321882432552,1216.8100616726,3534.69568776723,1359.24527855734
75,4,0,0.00935327963259661,0.014806255471444,3.85275105448876,976.548604218021,2683.68512192522,1191.70953620048
76,4,0,0.00976081298065808,0.0188290921101519,9.21334972967991,1109.88332472739,3792.73993280434,1290.27393670573
77,4,0,0.0102615716775962,0.0192227191428237,6.2010845193297,1153.73662821495,3535.92631380996,1282.84036070341
78,4,0,0.00710296409812546,0.0120996915959086,4.12809616849015,940.982692188552,2743.00295198588,1238.19299879398
79,4,0,0.00805484498907486,0.0156366355019107,8.67607388020229,1129.91747920421,3413.11124439743,1346.51367265725
80,4,0,0.00940514911530821,0.0198274672886268,13.1851120865836,1226.45517817844,3474.33762838664,1438.96314979168
81,4,0,0.00665734458113851,0.0115161218213434,2.51833969378278,968.302637835119,3159.78856785681,1299.85151557172
82,4,0,0.0100325051045283,0.0183952018220046,9.28302912560499,1180.32371249006,3380.78683138535,1349.21942499093
83,4,0,0.00731373795563272,0.0126881255204007,7.66712083167777,868.234677307501,3487.64845295359,1172.78457319914
84,4,0,0.00944466386315126,0.0189038980726717,11.745939470375,1171.5313533946,3409.98587429474,1364.22692573726
85,4,0,0.00967522721693704,0.0143642397932328,4.31811981506421,873.430336418677,3318.39165556946,1117.0639770319
86,5,0,0.0101181120564105,0.0126435494658339,9.44273612846544,988.305944585633,3145.34598071559,1237.84013193485
87,5,0,0.0122243309464863,0.0153602382387676,6.1483156829022,969.621040189217,2923.4928573894,1207.49595114561
88,5,0,0.0101630114763863,0.0138815404479803,8.6903464798561,1117.69930626629,2809.05594555002,1358.97508384219
89,5,0,0.0104943449595133,0.0129303221202391,3.47482026645264,964.6486058189,2842.78114837067,1236.7757522974
90,5,0,0.0110611846158529,0.0127433587492629,6.66692821232971,973.402278969866,2491.78346269121,1244.55144828744
91,5,0,0.010517287559742,0.0151450348745516,7.61982708345283,1274.19246959598,3724.49240958364,1476.59602920926
92,5,0,0.0125740736162908,0.0168094610589413,16.9766668228473,1279.44557249714,3610.72255569316,1417.84247050092
93,5,0,0.0128379481656472,0.0216429828579714,15.7845667396106,1306.09361088974,3752.30452772,1456.87679736045
94,5,0,0.0100048876393124,0.0132072663197964,8.91089397089633,1042.37516972059,2949.61666098369,1368.76779686036
95,5,0,0.00983460544943268,0.0151297675458251,9.88530703815895,1271.43839473853,3823.74597743698,1495.68769260341
96,5,0,0.011298775455155,0.0158700826408254,8.82937673474634,1164.14671458401,3572.49011407995,1388.08655517238
97,5,0,0.0144572806749358,0.0234535555683752,12.4240261910005,1279.62338239974,3302.62554763798,1442.6655925017
98,5,0,0.0123212669302127,0.015899101542698,12.7721125547888,1233.8429265238,3201.23726547738,1417.81907978172
99,5,0,0.0122594696417014,0.0182328405089046,12.7043488042081,1219.89898027638,3582.83713153563,1417.90078436644
100,5,0,0.0104770330296538,0.0159321619721698,6.43913158486004,1111.62395374345,2844.29334511517,1330.72641411475
101,5,0,0.0113666297090806,0.0137540788701333,10.3705764367506,1087.74618334021,2815.47686186635,1307.82131402844
102,5,0,0.0107713787243907,0.0102331276814674,6.3390653833897,871.381441068484,2599.80584611815,1159.74599151558
103,6,0,0.0135955446931733,0.014822545739638,11.9713186596661,1212.00133171483,3379.3598760878,1472.59331223245
104,6,0,0.0133439160083464,0.0130811157587751,7.37912192060055,1073.53232765061,2917.08639809177,1360.29110362416
105,6,0,0.012895438726048,0.0119980023879144,11.795088386314,1115.27614936763,3223.53064714529,1376.58292652285
106,6,0,0.0114252989727948,0.0142886374074826,16.3665404577448,1209.59227518096,3453.41738952858,1511.88339955278
107,6,0,0.0113897339827243,0.011423911862722,16.5631791886542,1106.75440475282,3388.0603830296,1378.93888632687
108,6,0,0.0149261041821546,0.0158056954395326,13.8766055796548,1105.72641897168,3077.75301255305,1382.17445367329
109,6,0,0.0132099692109224,0.0171144984617943,15.1166593105996,1298.64061845167,3560.68897782666,1524.10989846772
110,6,0,0.0123209609432226,0.0132751757445419,15.4586595299243,1219.63108936792,3613.99982396492,1473.62656664706
111,6,0,0.0125076616377904,0.0153850870175629,12.2534388005599,1349.23451745202,3181.92439440749,1541.50962893032
112,6,0,0.0141269292568985,0.0162747507537765,8.71929866901429,1227.31905919972,3291.99269763132,1474.11495544159
113,6,0,0.0132495593392567,0.0116968663913385,1.50683822612902,938.249961506252,2661.19779930688,1204.53475444991
114,6,0,0.0138038535628589,0.0136053438994697,16.4599288878354,1231.84196787835,3251.63623606386,1467.3303555377
115,6,0,0.0136099242747403,0.0143825680741801,15.6494388417455,1125.61243173791,2966.18607384795,1399.33206604449
116,6,0,0.0136862191503659,0.0152408908757195,8.28347798812277,1183.79125770667,3353.08990181675,1458.22637714794
117,6,0,0.0132931952029295,0.0211113848054314,27.3634394386505,1455.94315291076,4480.36522563968,1633.2338481364
118,6,0,0.012023554614271,0.0143345161923996,19.8668514095983,1272.50461778178,3351.42614518963,1499.16413995392
119,6,0,0.0151180958876668,0.018178720269561,12.6734485031837,1298.01104191365,3851.20915297934,1522.85797215253
120,7,0,0.0130877687744098,0.0117674502334032,20.581388437167,1237.06671802537,3103.81418398225,1549.7203220801
121,7,0,0.0129338018280661,0.0121229525150979,10.8938840011991,1306.33353330149,3682.05614444532,1601.26717845003
122,7,0,0.0149612640489737,0.0139283125432199,23.6111846881692,1321.02081621648,3606.88647725538,1600.7835518615
123,7,0,0.014619784778185,0.0153203756439699,17.8924210723828,1278.96344453563,3476.68756223858,1563.35348102022
124,7,0,0.0122959489130035,0.0105172770113021,17.9658222748759,1260.40364883461,3561.24645561553,1524.85270590863
125,7,0,0.013814005930735,0.0134648540362774,11.9430607254102,1261.7760896362,3577.71389449464,1560.22117833974
126,7,0,0.0125944620651129,0.0116463384613547,19.8517389196643,1281.99692283938,3530.44622715396,1525.21482525087
127,7,0,0.0143450027508296,0.0129709487228358,17.4466075295231,1142.15083104684,3144.56228800791,1456.30366895088
128,7,0,0.0143993561041312,0.0136412431343495,12.3398552345103,1265.82110773212,3546.38614354249,1535.58950007541
129,7,0,0.0106165734412395,0.00761112990484422,13.6968590431527,931.091574431658,2601.62759053376,1336.74110971723
130,7,0,0.0149046656383669,0.0117844258735329,8.59712276094053,1086.49666742768,3053.58786276293,1380.58386451429
131,7,0,0.0146445114882742,0.0164853829590138,14.3953399690649,1383.22616485606,3432.12396814842,1647.91695924321
132,7,0,0.0147954396582057,0.0149645984891786,17.5137913115697,1417.47051828594,3861.84751717349,1643.62532114259
133,7,0,0.0134154129040761,0.0112929969227112,16.8576568451009,1290.56253476801,3465.90934489391,1551.65640334899
134,7,0,0.0147406865992017,0.0134833407384314,25.9854586835259,1291.37313563749,3662.8592977716,1574.08546187127
135,7,0,0.0178994173807889,0.0176242322886121,26.8417473284665,1366.17140646146,3545.86998694348,1605.69895479838
136,7,0,0.0134112677505457,0.011971790263245,20.1791952707994,993.519381095409,2811.70457826464,1392.23722749313
137,8,0,0.0154429860351683,0.00917409116520756,22.522064901142,1050.2843546895,2968.1515937071,1446.29828888765
138,8,0,0.015647201584942,0.0140874945048775,36.9948542104673,1493.74840926754,3993.02588560139,1709.59418360654
139,8,0,0.0160388673934241,0.0112434978902384,28.1925787083221,1223.30664335348,3022.34749893142,1569.77809385995
140,8,0,0.0132191943236404,0.0121180511946375,25.5991079820712,1487.93142155299,3878.86127543813,1813.04884746984
141,8,0,0.0131883899915705,0.0115965633282689,25.1552763941366,1412.1318752749,4005.31607271533,1714.4315118859
142,8,0,0.0170346417166313,0.0107552755644292,24.8049873030233,1175.34244850091,2943.65741464721,1573.86498399161
143,8,0,0.015497317371125,0.0125158419646808,23.4341169074333,1401.31161234678,3356.50674008183,1700.58855818788
144,8,0,0.0153865010194313,0.0115855551604,31.7914627937501,1358.78924639693,3317.57389836208,1676.08770137953
145,8,0,0.0159709899642492,0.0150968678967129,34.3381665467326,1567.33580630797,4128.96290132849,1831.58764924844
146,8,0,0.0153319907554488,0.0109516488785368,41.2457770065758,1345.08020671841,3795.45971536291,1692.71220804353
147,8,0,0.0160520762660702,0.0132813043755102,27.4755283173672,1396.7589195926,3578.58247922113,1743.65266642986
148,8,0,0.0160171014997756,0.0116298831780684,29.3150812147136,1194.52002571003,3117.64043437152,1571.35565810053
149,8,0,0.0175087948304594,0.0142445284643735,32.5128862110948,1398.52814864087,3030.84663180609,1703.27110030881
150,8,0,0.0147773732639837,0.00940979203334356,10.8874273997993,1114.89799104951,2920.83674876114,1524.83947656629
151,8,0,0.0174154833163377,0.0142014836818356,27.2469645747296,1503.78080782915,3918.18222140808,1723.24409334947
152,8,0,0.0152200679354755,0.0104827091862757,26.2312405964761,1353.88016117366,3745.23394676565,1649.98306550798
153,8,0,0.0144975203695905,0.00983816277935479,28.144032052791,1336.22824661734,3375.75649698355,1640.07263603614
154,9,0,0.0158134476422485,0.00863193765433087,40.3026993308416,1208.00357146457,3164.35388659968,1674.87127981547
155,9,0,0.0208758016444344,0.0128158869401905,35.9815515677246,1537.57717838638,3669.0761149037,1850.01518628177
156,9,0,0.0167326312235271,0.0112997277654847,24.334523375162,1413.47957983877,3661.95023752494,1869.10659117651
157,9,0,0.0176263993301235,0.0113527193842769,65.8849612783884,1485.50982627879,3779.88411102415,1820.15988169685
158,9,0,0.0154567004605333,0.0093737212095077,65.4742024541971,1551.56731454867,4017.68979403554,1886.65026123088
159,9,0,0.0165107853512008,0.0109315037500094,29.6946877272246,1543.42743208087,4554.69088329452,1868.15952671404
160,9,0,0.0189661937403525,0.016299518538086,52.9328782468746,1812.18028363168,4945.51164643187,2040.7321105874
161,9,0,0.0149006305673633,0.00747763679697325,22.9937919377114,1212.14960195194,3071.23863573897,1665.28181665502
162,9,0,0.0152434848869489,0.00802152019370327,24.0853325379888,1174.60827620304,2996.95210317641,1681.03193609349
163,9,0,0.0155017371843483,0.0094030078982867,30.3124878741301,1431.10124336519,3497.65929448707,1831.41363521282
164,9,0,0.0179568231310197,0.0104359471625659,45.0768357568921,1436.47857007562,3578.57146590221,1824.25245487533
165,9,0,0.0191603599998793,0.013335658106254,39.2567047254111,1683.9793771593,3923.33303730676,1971.06098468394
166,9,0,0.0160593316432246,0.00958447136902637,28.6169174218766,1441.79329365482,3430.7576695623,1786.90086025122
167,9,0,0.0178170309560407,0.011162864238974,47.7719968065907,1485.50104515192,3774.11716708899,1788.16224462421
168,9,0,0.0182563877778952,0.0102896677826334,24.967679481799,1333.76004131916,3458.45646996166,1718.29003235514
169,9,0,0.0172971696850303,0.0110881449488538,37.8146549345732,1459.72150766836,3463.3358997596,1808.74088373017
170,9,0,0.0189435014474896,0.0109349074745915,38.9875504986648,1301.72011590713,3127.28894582958,1724.33388717734
171,10,1,0.0220863332094464,0.0106508109813183,109.164077219267,2007.07820611818,4653.94364316453,2414.97315176387
172,10,1,0.0216534115467555,0.00903110943185417,16.3069680580116,1859.76869077185,4543.19099500591,2295.07418387503
173,10,1,0.020886874678396,0.00851855985127083,105.641755752264,1578.7401626562,3787.83390504031,2083.4720510821
174,10,1,0.0209379231208876,0.00802410816620765,19.7039867100555,1628.35349829428,4342.2614783842,2226.55615303972
175,10,1,0.0190379595250019,0.00955398460459533,47.1452824694609,1944.02440998483,4790.79167935642,2408.98133483044
176,10,1,0.0208882596058968,0.010783873834921,72.8420937580443,1851.54120375802,4302.48396465334,2208.5747890623
177,10,1,0.0209979537642029,0.00725577539092247,84.4827397047206,1500.52366727628,4052.3688494091,2042.59084221148
178,10,1,0.0216362840841439,0.00784935229183198,85.6063103465667,1534.43510606938,3987.31639401909,2061.12886674854
179,10,1,0.0176519516390873,0.00942411006647577,141.937742692109,2067.66811729393,4284.18181559714,2372.70686279764
180,10,1,0.0246208714523967,0.00913855645565169,69.0131082071875,1668.64087643713,4132.3199971146,2197.50302540684
181,10,1,0.0212939674682248,0.00976415568813059,79.7778220113367,1834.29089606123,4296.53836841187,2181.97275066655
182,10,1,0.0188889511365883,0.0090066478288914,145.301909838847,1840.85219881069,4388.33625408494,2229.50277325785
183,10,1,0.0161898536374528,0.00738517786268908,234.092021198563,1840.83334981122,4432.95089127148,2172.35710820028
184,10,1,0.0195541570597667,0.0111832615751763,91.3778981623074,1857.07444493479,4536.40143703379,2339.73338904599
185,10,1,0.0188127923639449,0.00785089945127415,29.9420106764377,1654.17377878799,3916.89851228172,2159.52097408177
186,10,1,0.0191828514891681,0.00751000354924782,67.8869837982149,1724.8909037587,3967.65194167815,2130.25375453826
187,10,1,0.0152324439614014,0.0078011189877139,208.261519911898,1964.90378963575,4806.0047169706,2460.37117639884
188,2,1,NaN,NaN,NaN,NaN,NaN,NaN
189,2,1,0.0037113518237021,0.00959615566931678,1.04024141928565,481.5316198282,2416.66580795493,694.243551849697
190,2,1,NaN,NaN,NaN,NaN,NaN,NaN
191,2,1,NaN,NaN,NaN,NaN,NaN,NaN
192,2,1,0.00396699841965851,0.0123587768000495,1.87150441480213,539.225678634378,3067.82658337247,808.044013422784
193,2,1,0.00508487200446983,0.0148878524212675,-0.959172604900016,619.220054984689,3045.33960262297,800.540982275135
194,2,1,0.00515740198318252,0.0119428010981952,-2.29054913529403,478.590349889425,2438.91574653009,699.01766948326
195,2,1,0.00560695936790415,0.0138649713005151,0.441084495352186,500.912758812255,2711.15228047451,690.313025070947
196,2,1,0.0068418217611456,0.0209254865208557,0.621443812368295,689.156615329739,3858.36877001557,852.7766147087
197,2,1,0.00408774141113246,0.0109790876686917,1.50910228295576,476.35300906477,2582.52884791899,700.511451054981
198,2,1,0.00346630753334993,0.0121385302123439,-2.83233705106159,541.096995564179,3009.40025434548,891.558514470704
199,2,1,NaN,NaN,NaN,NaN,NaN,NaN
200,2,1,0.00475340647870578,0.0155224472978884,0.0694245850702145,635.302164155946,3296.99837095509,925.226369192023
201,2,1,NaN,NaN,NaN,NaN,NaN,NaN
202,2,1,NaN,NaN,NaN,NaN,NaN,NaN
203,2,1,0.00571838676713969,0.0171656405215555,-3.04823661982336,640.941149997171,3513.19010837389,806.932317174626
204,2,1,NaN,NaN,NaN,NaN,NaN,NaN
205,3,1,0.00540918323793868,0.00798683800479578,-1.28984951320896,519.487769589789,2614.2828552502,796.044859748853
206,3,1,0.00689699588569424,0.015680973025919,5.93469744880474,1001.84016561719,3876.61456591464,1220.48755257023
207,3,1,0.00449960481348049,0.00956760757726964,0.481465681080098,584.943212369481,2441.91961416807,961.517814230465
208,3,1,0.00527923255510657,0.0109151598095781,1.44467765567917,589.538335943656,2357.47736319205,937.623930367639
209,3,1,0.00412341746081417,0.00531175959427414,0.0207718877136676,359.794871454293,2211.14792677337,699.282289251845
210,3,1,0.00382894729094133,0.00642593770948211,0.370645930485403,416.39062648245,2407.27737389195,834.537413173209
211,3,1,0.00695557110012675,0.0181952824795511,10.5432562465594,1310.69930468911,4382.37808779698,1407.86458777448
212,3,1,0.00698353621063591,0.0137422386683204,3.90982180348269,992.715381552957,3703.18310808719,1169.52570060354
213,3,1,0.00770933930480856,0.0126079301396211,2.79690651945128,649.512456982706,2733.10840015026,872.553748482556
214,3,1,0.0080505610474906,0.0154913694647769,2.05626152868995,799.665487227315,2443.23361107347,987.628705170517
215,3,1,NaN,NaN,NaN,NaN,NaN,NaN
216,3,1,0.00603773643776002,0.0120228207199342,0.263933051152072,669.713413681936,2615.67179249277,949.056308451666
217,3,1,0.00773306580200771,0.0194834178751413,7.18431660034878,1018.6630518515,4141.4864480235,1189.09529735969
218,3,1,NaN,NaN,NaN,NaN,NaN,NaN
219,3,1,0.00572064040686369,0.0115184296527385,4.16160437753946,659.819807569081,3127.78255010605,958.326348573936
220,3,1,0.00672208799358803,0.022380919112284,12.4219157183608,1900.39745952144,8673.9971350411,1900.39745952731
221,3,1,0.00589880084628064,0.0115356181411309,1.55135797408481,672.620030289486,2697.66011071151,927.993530705327
222,4,1,0.00788361170514301,0.0155625186645768,5.42330830548865,927.19127067869,2768.79282037984,1245.43916868403
223,4,1,0.00703056907922074,0.0183840362477393,6.9346812967035,1540.54524249629,4371.50806999909,1695.98695656984
224,4,1,0.00443968784735123,0.00905195041664813,0.501642643941331,852.188958161373,2818.36706719439,1195.53915801933
225,4,1,0.00611182090969223,0.0149659875514591,3.36449632500733,1184.31276117463,4446.08266065878,1378.45437442317
226,4,1,0.00725116304385318,0.0112220314604223,3.88176609048811,713.868737721736,2786.56358328946,1086.39701539764
227,4,1,0.00709977643782073,0.0171134980478119,8.38328721493383,1112.79379944593,3449.25675711761,1390.28994490193
228,4,1,0.0079890127064792,0.0190145801755267,12.8736308288322,1123.70042212607,3416.41568523995,1316.82663320318
229,4,1,0.00582105062688588,0.014514624423409,3.48603312115582,1190.4800233571,4403.89839453509,1367.49412876263
230,4,1,0.00455940801106344,0.00915312517866969,5.26317670687136,837.12665487067,3037.00777114087,1159.6419242126
231,4,1,0.00578653658485678,0.0126490133114543,11.4926205476336,975.837805491436,3519.17391583695,1264.21730608589
232,4,1,0.0067057942031169,0.014636637197529,9.67167375155108,1118.56065641092,3376.7278863308,1398.65886093269
233,4,1,0.00808492765288484,0.0180659662454861,4.69149430377975,1187.87306256081,4400.99854298184,1333.76176158003
234,4,1,0.00627422967041322,0.0156012703715724,5.64734608856779,1199.2270705901,4302.79612322871,1433.15629166596
235,4,1,0.0072733787756971,0.0180534136498207,9.88053461474476,1154.64456115696,3731.76916332114,1374.73630077932
236,4,1,0.00711909886782375,0.0125423020446687,7.91971173781297,887.103575765452,2837.06430201458,1169.21087791628
237,4,1,0.00531780287166817,0.00972735569856337,4.83946509598704,839.709906321596,3075.74936845833,1200.71568465129
238,4,1,0.00921971728221042,0.0205537782477979,2.8923977850582,1208.75467795318,4135.02367095749,1420.48215337071
239,6,1,0.0155107431186789,0.0159542605131765,17.0751765466258,1283.0235897382,3309.98905523011,1426.33412533902
240,6,1,0.0154905891063767,0.0167039321230419,24.985931156259,1097.58677341363,3419.26112371557,1330.12540643438
241,6,1,0.0132754901216272,0.0185370117572444,18.2884160718,1337.76495995535,3882.91346617784,1542.59913605652
242,6,1,0.0132278985327043,0.0146785425238575,15.3272449221572,1161.81692568201,3096.88811475952,1389.82260706761
243,6,1,0.0137039720632047,0.0165303682864507,17.9886402070152,1322.89025194177,3423.74434043898,1494.07241204327
244,6,1,0.0123787307872236,0.0129677700377718,18.8523403033666,1076.77606392288,3161.5631203684,1365.73748164311
245,6,1,0.0123012178497045,0.0178488362909074,17.3819619696047,1332.25307788866,3415.74807651072,1520.31067466138
246,6,1,0.0135942167015325,0.0157787901092962,14.7050325515547,1360.97718116629,3497.78281097429,1536.95293077743
247,6,1,0.0122615736086294,0.0143822976200639,20.2730533739562,1316.31147576986,3780.68831190308,1534.64062139936
248,6,1,0.0119697606630765,0.0138624186471366,12.6179348106869,1285.3084401358,3895.5841833546,1546.3176432654
249,6,1,0.0152296949803445,0.016748961489578,25.4483108861589,1245.99360829908,3305.25380128339,1439.79663889617
250,6,1,0.0151692538848265,0.022860680100597,15.9108954029907,1520.28087352101,3697.72425909694,1608.78927063314
251,6,1,0.0152522405735711,0.0108176123269305,16.4929969005458,952.309464829178,2868.83737574382,1194.24714948114
252,6,1,0.0149394698008882,0.0191698985494326,19.8914487068368,1334.97509007784,3854.79641970537,1507.17070316163
253,6,1,0.011741217940888,0.012256525690026,15.4516996825561,1099.29815893083,3150.1313975441,1387.16336038261
254,6,1,0.0129549121228731,0.0128452668037916,16.460475819866,1117.77719147227,3124.41149918549,1405.94587788669
255,6,1,0.0114599675536642,0.0162723987758852,5.08667562723165,1313.38740524889,3494.22423762104,1617.31422244901
256,7,1,0.0111880197069558,0.0131888517222063,15.9851906123883,1523.38787197166,4400.97838201801,1840.99101005527
257,7,1,0.0103306938597988,0.0110687391267099,17.5316952529548,1317.55005214486,3755.80287927664,1689.34086255891
258,7,1,0.0093161393632463,0.00846941983628406,10.9127829270075,888.898654020241,3491.19939410574,1441.23408256698
259,7,1,0.0120945272649321,0.0137370097033337,22.6159507969995,1303.44118011298,3783.35072435415,1675.68086991619
260,7,1,0.0113957501607697,0.0116956283941068,25.5766132854054,1305.49675214313,4035.57763696627,1679.35728586522
261,7,1,0.0121377769665999,0.0170020144095578,22.3456472912071,1452.19058386635,4192.29704188134,1728.62135399836
262,7,1,0.0105560854888051,0.0125870365550134,24.1844588602284,1315.46600675867,4187.68478902467,1687.03099556343
