sim_id,k_off_true,k_on_true,cycle_freq,k_on_raw,k_on_avg_rates,k_on_avg_probs
4,0.00896525289540669,0.01,0.00472719923369861,0.0129285728458422,0.0148141944368858,0.0131037433850576
4,0.00905525379541569,0.01,0.00475210348423394,0.0105135938180971,0.0147975084422835,0.0131244690196499
4,0.00914525469542469,0.01,0.00477677358745727,0.017800997856401,0.014766439544529,0.0131322419084633
4,0.00923525559543369,0.01,0.00480121283006298,0.00847871972115222,0.0147355390325635,0.01314050683674
4,0.00932525649544269,0.01,0.00482542443751874,0.0116108442120068,0.0147001190338043,0.0131427788777851
4,0.00941525739545169,0.01,0.00484941157548462,0.00844250285376088,0.014661876059499,0.0131427598082623
4,0.00950525829546069,0.01,0.00487317735119292,0.010676069070788,0.0146316525176289,0.0131498321400438
4,0.00959525919546969,0.01,0.00489672481478993,0.00675200558389046,0.01459943278524,0.0131541926878235
4,0.00968526009547869,0.01,0.00492005696064092,0.0117337757265208,0.0145670942463708,0.0131578724089691
4,0.00977526099548769,0.01,0.00494317672859954,0.0127952331342751,0.014534844065624,0.0131608960200514
4,0.00986526189549669,0.01,0.00496608700524259,0.0117085756870725,0.0144988596708553,0.0131584221907125
4,0.00995526279550569,0.01,0.0049887906250715,0.0106219182398699,0.0144620259591165,0.0131544906652152
4,0.0100452636955147,0.01,0.00501129037168137,0.0189927835422933,0.0144242416989187,0.0131489275415099
4,0.0101352645955237,0.01,0.00503358897889868,0.0168724064556704,0.0143759927769709,0.0131390381200701
4,0.0102252654955327,0.01,0.00505568913188864,0.0238663868726921,0.01416758908974,0.0130769467267828
4,0.0103152663955417,0.01,0.00507759346823305,0.0189158413993999,0.014105728787788,0.0130339396783845
4,0.0104052672955507,0.01,0.00509930457897973,0.0119085266946899,0.0140637676960103,0.0130089446331066
4,0.0104952681955597,0.01,0.00512082500966418,0.0127521405022929,0.0140392218868061,0.0129998176832101
4,0.0105852690955687,0.01,0.00514215726130456,0.0129281847687834,0.014007754005813,0.0129832697694666
4,0.0106752699955777,0.01,0.00516330379137059,0.0123631489481668,0.013974717219925,0.0129661153513205
4,0.0107652708955867,0.01,0.0051842670147273,0.0108234134525661,0.0139401964725225,0.0129468742609469
4,0.0108552717955957,0.01,0.00520504930455433,0.0126982682454516,0.0139043053337463,0.0129275673635404
4,0.0109452726956047,0.01,0.00522565299324154,0.0208972046597741,0.0137352516184684,0.0128392596020157
4,0.0110352735956137,0.01,0.0052460803732616,0.0194259293653905,0.0136392562570772,0.012787016465881
4,0.0111252744956227,0.01,0.00526633369802032,0.017954654071007,0.0136105349598473,0.0127680222803981
4,0.0112152753956317,0.01,0.00528641518268528,0.0164833787766234,0.0135901582123591,0.0127544092784239
4,0.0113052762956407,0.01,0.00530632700499354,0.0150121034822398,0.0135704725668111,0.0127420868845485
4,0.0113952771956497,0.01,0.00532607130603884,0.0137413926952727,0.0135443406019624,0.0127223282834666
4,0.0114852780956587,0.01,0.00534565019103914,0.0126240253671929,0.013519410836484,0.0127042841600511
4,0.0115752789956677,0.01,0.00536506573008488,0.0188499874209064,0.0134959252831461,0.0126881554124473
4,0.0116652798956767,0.01,0.00538431995886861,0.0107342061700183,0.0134680057343212,0.012667854444529
4,0.0117552807956857,0.01,0.0054034148793965,0.010485847980172,0.0134302377084596,0.0126367375247206
4,0.0118452816956947,0.01,0.00542235246068225,0.0102373122649161,0.0133855181942465,0.0125983110877324
4,0.0119352825957037,0.01,0.00544113463942396,0.0157350068750866,0.0133378246429156,0.0125557805591101
4,0.0120252834957127,0.01,0.00545976332066439,0.0166105783220804,0.0132867144415007,0.0125122349660353
4,0.0121152843957217,0.01,0.00547824037843504,0.026386959207575,0.0132244139715023,0.0124557880905681
4,0.0122052852957307,0.01,0.00549656765638465,0.0119913387720021,0.0131591330112207,0.0123949254593161
4,0.0122952861957397,0.01,0.00551474696839242,0.0111756473054354,0.0130946819393686,0.0123352947206202
4,0.0123852870957487,0.01,0.0055327800991665,0.0103599558388688,0.013053846215241,0.0122988622705824
4,0.0124752879957577,0.01,0.00555066880482798,0.00948701336666102,0.0130062034581324,0.0122575919307126
4,0.0125652888957667,0.01,0.00556841481348106,0.00856596022390067,0.0129550196022307,0.0122126916163711
4,0.0126552897957757,0.01,0.00558601982576952,0.00764490708114027,0.0129000040427792,0.0121638101434151
4,0.0127452906957847,0.01,0.00560348551542001,0.00672385393837988,0.0128450536401672,0.0121160392046391
4,0.0128352915957937,0.01,0.00562081352977248,0.0089731134070384,0.012776597268568,0.0120601588775808
4,0.0129252924958027,0.01,0.00563800549029817,0.0149415560944488,0.0126927100085405,0.0119952170846554
4,0.0130152933958117,0.01,0.00565506299310536,0.0134181593219228,0.0125935027499334,0.011920548713149
4,0.0131052942958207,0.01,0.00567198760943339,0.00878927920382516,0.0125059498248442,0.0118539847672777
4,0.0131952951958297,0.01,0.00568878088613509,0.0134875202625221,0.0124706952530342,0.0118255717342857
4,0.0132852960958387,0.01,0.00570544434614808,0.018185761321219,0.0124328922673802,0.0117942951481639
4,0.0133752969958477,0.01,0.00572197948895522,0.0228840023799159,0.0123905583083429,0.0117583228605487
4,0.0134652978958567,0.01,0.0057383877910343,0.0221599505306973,0.0123441251506055,0.0117181133198551
4,0.0135552987958657,0.01,0.00575467070629766,0.0159320043827464,0.0122957064984575,0.0116768069981918
4,0.0136452996958747,0.01,0.00577082966652156,0.0097040582347954,0.0122539402224704,0.0116442241600856
4,0.0137353005958837,0.01,0.00578686608176588,0.0103709556123947,0.012197066421236,0.0115977296398981
4,0.0138253014958927,0.01,0.00580278134078432,0.00887544867937015,0.0121567247011874,0.0115685425876285
4,0.0139153023959017,0.01,0.00581857681142528,0.00822382414319421,0.0121052912416232,0.0115247387762789
4,0.0140053032959107,0.01,0.00583425384102375,0.0124083827952191,0.0120725574096284,0.0114997917401121
4,0.0140953041959197,0.01,0.00584981375678444,0.0117978516254645,0.0120246015725871,0.011459854485239
4,0.0141853050959287,0.01,0.00586525786615635,0.0112633816234489,0.0119760731230035,0.0114190465585332
4,0.0142753059959377,0.01,0.00588058745719892,0.0109008618506339,0.0119165851999367,0.0113667574209452
4,0.0143653068959467,0.01,0.00589580379894022,0.0105383420778188,0.0118565514370845,0.011314314840158
4,0.0144553077959557,0.01,0.00591090814172711,0.0101758223050038,0.0118116182276372,0.0112755962995296
4,0.0145453086959647,0.01,0.00592590171756771,0.00981330253218872,0.0117861627570507,0.0112540596065095
4,0.0146353095959737,0.01,0.00594078574046645,0.00942716113231336,0.0117261431223693,0.0112044042360505
4,0.0147253104959827,0.01,0.00595556140675169,0.00781830369599377,0.0116741764784596,0.0111610873128312
4,0.0148153113959917,0.01,0.00597022989539625,0.00700478832322233,0.0116110564041277,0.0111122446942473
4,0.0149053122960007,0.01,0.00598479236833107,0.0106059518007577,0.0115619158024529,0.0110746260442862
4,0.0149953131960097,0.01,0.00599924997075195,0.0146627051984316,0.0115288575309579,0.0110491441708365
4,0.0150853140960187,0.01,0.00601360383141979,0.0100447287035447,0.0114943174884011,0.0110220625148049
4,0.0151753149960277,0.01,0.00602785506295438,0.0113401213605946,0.0114542753190992,0.0109887285303169
4,0.0152653158960367,0.01,0.00604200476212186,0.0120505087895214,0.0114080576557484,0.0109496409604447
4,0.0153553167960457,0.01,0.00605605401011611,0.0115100283328708,0.0113658337279993,0.0109148066263792
4,0.0154453176960547,0.01,0.00607000387283414,0.0113571260406316,0.0113211348516327,0.010878001437402
4,0.0155353185960637,0.01,0.00608385540114565,0.010890336920045,0.0112612250409283,0.0108290883675264
4,0.0156253194960727,0.01,0.00609760963115695,0.0104425829134394,0.0112076978168903,0.0107853670094487
4,0.0157153203960817,0.01,0.00611126758446933,0.0103300003855895,0.011160336867965,0.0107466613695621
4,0.0158053212960907,0.01,0.00612483026843191,0.0105303240763893,0.0111189471172024,0.0107128189249094
4,0.0158953221960997,0.01,0.00613829867638944,0.0116284273285369,0.0110833547745595,0.0106837102907075
4,0.0159853230961087,0.01,0.00615167378792473,0.0127265305806845,0.0110522415391808,0.0106586074735262
4,0.0160753239961177,0.01,0.00616495656909618,0.0138246338328321,0.0110162258740032,0.0106286320615656
4,0.0161653248961267,0.01,0.00617814797267038,0.0122035923949931,0.0109698565225923,0.0105914941005893
4,0.0162553257961357,0.01,0.00619124893834994,0.00972470329164175,0.0109435848623772,0.0105717141592533
4,0.0163453266961447,0.01,0.00620426039299662,0.00938579776670917,0.0109168126998083,0.0105510147411357
4,0.0164353275961537,0.01,0.0062171832508499,0.0121087126019194,0.0109062457963497,0.0105452567862185
4,0.0165253284961627,0.01,0.00623001841374117,0.0137880096143669,0.0108823922530058,0.0105283753484948
4,0.0166153293961717,0.01,0.00624276677130346,0.00788200955470472,0.0108558945538198,0.010508970948824
4,0.0167053302961807,0.01,0.00625542920117705,0.00613645145186485,0.0108081516157071,0.0104741817219861
4,0.0167953311961897,0.01,0.00626800656921083,0.00608944192503697,0.0107915548284124,0.0104614614265325
4,0.0168853320961987,0.01,0.00628049972965969,0.0160687002488561,0.0107769318703019,0.0104504985954023
4,0.0169753329962077,0.01,0.00629290952537793,0.0118359740291099,0.0107641477398496,0.0104411600468856
4,0.0170653338962167,0.01,0.0063052367880088,0.00945320381271466,0.01075319345907,0.0104338401056253
4,0.0171553347962257,0.01,0.00631748233817029,0.00722111563311756,0.0107440381380318,0.0104288261283174
4,0.0172453356962347,0.01,0.00632964698563725,0.0107486604678374,0.0107327211608607,0.0104223102786755
4,0.0173353365962437,0.01,0.00634173152951987,0.0102905275959651,0.0107307973879563,0.0104252620228866
4,0.0174253374962527,0.01,0.00635373675843866,0.0110852096643961,0.0107235759374734,0.0104230106603404
4,0.0175153383962617,0.01,0.00636566345069606,0.0112367844086966,0.0107022651414854,0.0104071961179978
4,0.0176053392962707,0.01,0.00637751237444456,0.0112463279999019,0.0106827475887002,0.0103909743399538
4,0.0176953401962797,0.01,0.00638928428785168,0.0110590542118365,0.0106693292590675,0.0103796332342974
4,0.0177853410962887,0.01,0.00640097993926168,0.0108632811534447,0.0106509889690501,0.0103651959151174
4,0.0178753419962977,0.01,0.00641260006735409,0.0106675080950529,0.0106289344267945,0.0103487089100679
4,0.0179653428963067,0.01,0.00642414540129931,0.0105144271528125,0.010599624898116,0.0103267709306355
4,0.0180553437963157,0.01,0.00643561666091106,0.0112628881058326,0.0105688026065948,0.0103032992263099
4,0.0181453446963247,0.01,0.00644701455679602,0.0120113490588526,0.0105499033561319,0.0102889940231232
4,0.0182353455963337,0.01,0.00645833979050057,0.0121402795825416,0.0105409986083197,0.0102814526036105
4,0.0183253464963427,0.01,0.00646959305465472,0.0103630949675985,0.0105305524823438,0.0102698257920343
4,0.0184153473963517,0.01,0.0064807750331133,0.0086389942066484,0.0105282669099421,0.0102676592989391
4,0.0185053482963607,0.01,0.00649188640109452,0.0141552693575649,0.0105226327135706,0.0102620057668497
4,0.0185953491963697,0.01,0.00650292782531589,0.00937122962540528,0.0105072417736995,0.0102464038989518
4,0.0186853500963787,0.01,0.00651389996412753,0.00555479666794702,0.0104927563575019,0.010231987236662
4,0.0187753509963877,0.01,0.00652480346764307,0.00591511239506956,0.0104788592088943,0.010218457219901
4,0.0188653518963967,0.01,0.00653563897786803,0.00684461322975665,0.0104650497221737,0.0102053551577837
4,0.0189553527964057,0.01,0.00654640712882582,0.0125589571221841,0.0104450123893438,0.0101842606181428
4,0.0190453536964147,0.01,0.00655710854668147,0.0198128010654969,0.0104295100891322,0.0101686465606274
4,0.0191353545964237,0.01,0.00656774384986292,0.0112946095814645,0.0104187559350797,0.0101585870498927
4,0.0192253554964327,0.01,0.00657831364918021,0.0119911079702231,0.0104123017990963,0.0101530258638705
4,0.0193153563964417,0.01,0.0065888185479424,0.0126876063589817,0.0104129555944271,0.0101552584325171
4,0.0194053572964507,0.01,0.00659925914207238,0.0129232902337288,0.01041599260919,0.010159259720631
4,0.0194953581964597,0.01,0.00660963602021952,0.0125557829764072,0.0104035595975716,0.0101475831196608
4,0.0195853590964687,0.01,0.00661994976387033,0.0121882757190857,0.0103806123105203,0.0101266648563988
4,0.0196753599964777,0.01,0.0066302009474571,0.00936081180534824,0.0103696145842949,0.0101163493773048
4,0.0197653608964867,0.01,0.0066403901384645,0.00574700524892656,0.010355955696698,0.010104135679986
4,0.0198553617964957,0.01,0.00665051789753432,0.00606950254036318,0.0103603856968425,0.0101024609419824
4,0.0199453626965047,0.01,0.00666058477856833,0.00677091686127684,0.0103575260427793,0.0100976316770589
4,0.0200353635965137,0.01,0.00667059132882922,0.00747233118219049,0.0103503469144107,0.0100905170180242
4,0.0201253644965227,0.01,0.00668053808903979,0.00817374550310412,0.0103431748098125,0.0100837738550123
4,0.0202153653965317,0.01,0.00669042559348038,0.00887515982401777,0.0103330675225627,0.0100738594239942
4,0.0203053662965407,0.01,0.00670025437008446,0.00957657414493143,0.0103284860054277,0.0100685904220987
4,0.0203953671965497,0.01,0.00671002494053267,0.0102779884658451,0.0103279431202846,0.0100678951647767
4,0.0204853680965587,0.01,0.00671973782034509,0.0106479993406572,0.0103125622701062,0.0100517289335431
4,0.0205753689965677,0.01,0.0067293935189719,0.00707464714664637,0.0102982266801719,0.0100367289711722
4,0.0206653698965767,0.01,0.00673899253988248,0.00823777297393175,0.0102853772437874,0.0100233253641011
4,0.0207553707965857,0.01,0.00674853538065288,0.00912613115671787,0.010280123301127,0.0100175455196717
4,0.0208453716965947,0.01,0.00675802253305186,0.00870480720816938,0.0102784431511741,0.0100154560720542
4,0.0209353725966037,0.01,0.00676745448312529,0.0157339939963678,0.0102755395844282,0.0100118720362834
4,0.0210253734966127,0.01,0.00677683171127923,0.0144383567059539,0.0102648467319981,0.0100002443557434
4,0.0211153743966217,0.01,0.00678615469236143,0.0132644940598877,0.0102488458512594,0.00998356699229925
4,0.0212053752966307,0.01,0.00679542389574154,0.0120906314138216,0.0102434304941416,0.00997696189491363
4,0.0212953761966397,0.01,0.00680463978538985,0.0112177709580691,0.0102387602644702,0.00997125516401289
4,0.0213853770966487,0.01,0.00681380281995471,0.0111262829748114,0.0102299793551947,0.00996026427680628
4,0.0214753779966577,0.01,0.00682291345283864,0.0110347949915538,0.0102031900457893,0.0099337845680292
4,0.0215653788966667,0.01,0.00683197213227306,0.0109433070082962,0.0101899894449565,0.00991827252103988
4,0.0216553797966757,0.01,0.00684097930139187,0.0108518190250385,0.0101861049865125,0.00991268042374778
4,0.0217453806966847,0.01,0.00684993539830368,0.00906447174043811,0.0101883724308559,0.00991360792212078
4,0.0218353815966937,0.01,0.00685884085616283,0.0125906315185218,0.010180976416916,0.00990402643104989
4,0.0219253824967027,0.01,0.00686769610323923,0.0122961736795164,0.0101726886384697,0.00989407278494268
4,0.0220153833967117,0.01,0.00687650156298703,0.0113636341195121,0.0101606695783431,0.0098804002881292
4,0.0221053842967207,0.01,0.00688525765411211,0.0101755667053979,0.0101462288877551,0.00986432970375588
4,0.0221953851967297,0.01,0.00689396479063845,0.00824963408381596,0.0101454132940038,0.00986036735867569
4,0.0222853860967387,0.01,0.00690262338197339,0.0105501684214608,0.0101407716427788,0.00985320442557166
4,0.0223753869967477,0.01,0.00691123383297177,0.0128507027591055,0.0101422912309598,0.00985119440483463
4,0.0224653878967567,0.01,0.00691979654399909,0.0130587170530589,0.0101346194955859,0.0098415478938559
4,0.0225553887967657,0.01,0.00692831191099353,0.0104670861613839,0.0101233196487572,0.0098284252378955
4,0.0226453896967747,0.01,0.00693678032552695,0.00905396561594922,0.0101201924537852,0.00982279555399143
4,0.0227353905967837,0.01,0.00694520217486499,0.00740231548691302,0.0101143458387617,0.00981456841798812
4,0.0228253914967927,0.01,0.00695357784202602,0.00761311731243913,0.0101070674634827,0.0098047600747249
4,0.0229153923968017,0.01,0.00696190770583927,0.0100626723702535,0.0101022053957009,0.00979764368878997
4,0.0230053932968107,0.01,0.00697019214100191,0.00810421976878419,0.0100992036967436,0.00979266243608645
4,0.0230953941968197,0.01,0.00697843151813525,0.0079632931514433,0.0100826196403264,0.00977529463647613
4,0.0231853950968287,0.01,0.00698662620384,0.0078223665341024,0.0100815282629535,0.00977227703588336
4,0.0232753959968377,0.01,0.00699477656075067,0.00768143991676151,0.010096037371536,0.00978557605144444
4,0.0233653968968467,0.01,0.00700288294758901,0.00754051329942062,0.0101088489490162,0.00979841174484421
4,0.0234553977968557,0.01,0.00701094571921669,0.00465143162808184,0.0101164456793709,0.00980532048989864
4,0.0235453986968647,0.01,0.00701896522668707,0.00680532637419208,0.0101088215019346,0.00979866882343822
4,0.0236353995968737,0.01,0.00702694181729612,0.00892661504558283,0.0100820446322346,0.00977506204908182
4,0.0237254004968827,0.01,0.00703487583463262,0.0106919844320819,0.0100753128385533,0.00976595892996862
4,0.0238154013968917,0.01,0.00704276761862741,0.0124573538185809,0.0100750496610149,0.00976368520390986
4,0.0239054022969007,0.01,0.00705061750560202,0.0128266951864344,0.0100596825307544,0.00974560496150196
4,0.0239954031969097,0.01,0.00705842582831639,0.0093643427045333,0.0100553569210446,0.00973928638510805
4,0.0240854040969187,0.01,0.00706619291601592,0.00851049508165007,0.0100551483856393,0.00973713809188433
4,0.0241754049969277,0.01,0.00707391909447775,0.00938438312664129,0.0100408416617543,0.00971784616385519
4,0.0242654058969367,0.01,0.00708160468605627,0.00953251325208998,0.0100320687959364,0.00970637027125103
4,0.0243554067969457,0.01,0.00708925000972801,0.0182271523295883,0.0100299343876044,0.00970354076698971
4,0.0244454076969547,0.01,0.00709685538113573,0.0137646122282202,0.0100280818901946,0.00970178316606381
4,0.0245354085969637,0.01,0.00710442111263187,0.0113494609908712,0.0100331748860096,0.00970646894451579
4,0.0246254094969727,0.01,0.00711194751332131,0.010756729694609,0.0100461279707931,0.00971846973128341
4,0.0247154103969817,0.01,0.00711943488910347,0.00895703788478972,0.0100442730375491,0.00971820632657304
4,0.0248054112969907,0.01,0.00712688354271377,0.0113916887073169,0.0100407048466308,0.0097170763938808
4,0.0248954121969997,0.01,0.00713429377376439,0.0132667318408637,0.0100433068666296,0.00972097079542294
4,0.0249854130970087,0.01,0.00714166587878449,0.00742967897197007,0.0100442248572092,0.00972263956019102
4,0.0250754139970177,0.01,0.00714900015125973,0.00901117593058983,0.0100442305875986,0.00972257780534373
4,0.0251654148970267,0.01,0.00715629688167123,0.0105926728892096,0.0100493747922732,0.00972683303960508
4,0.0252554157970357,0.01,0.00716355635753392,0.0121741698478293,0.0100445934330757,0.0097227483317135
4,0.0253454166970447,0.01,0.00717077886343433,0.0111800261247557,0.0100439586365057,0.00972291748087424
4,0.0254354175970537,0.01,0.00717796468106772,0.0102908480385213,0.0100449702484326,0.0097246841188916
4,0.0255254184970627,0.01,0.00718511408927475,0.00940166995228683,0.0100371171351793,0.00971776717970493
4,0.0256154193970717,0.01,0.00719222736407754,0.00851249186605244,0.0100321003908338,0.00971408647610737
4,0.0257054202970807,0.01,0.00719930477871518,0.00762331377981801,0.0100190598100669,0.00970165886540232
4,0.0257954211970897,0.01,0.00720634660367873,0.00673413569358359,0.0100053783643737,0.00968978787682632
4,0.0258854220970987,0.01,0.00721335310674568,0.00545580707227091,0.00999728123467409,0.00968367252539465
4,0.0259754229971077,0.01,0.00722032455301388,0.00736959530819962,0.00999103360125215,0.0096795152055106
4,0.0260654238971167,0.01,0.00722726120493499,0.00928338354412834,0.00998674612058672,0.00967739968829235
4,0.0261554247971257,0.01,0.00723416332234742,0.011197171780057,0.0099845415945686,0.00967742135431133
4,0.0262454256971347,0.01,0.00724103116250873,0.011870295948495,0.00997896644813673,0.00967458594936127
4,0.0263354265971437,0.01,0.00724786498012766,0.0109431349765398,0.00997397134160296,0.00967262891059562
4,0.0264254274971527,0.01,0.00725466502739558,0.0100159740045846,0.00996279136493202,0.00966420198670718
4,0.0265154283971617,0.01,0.00726143155401751,0.00908881303262941,0.00995783466231813,0.00966186034912971
4,0.0266054292971707,0.01,0.0072681648072427,0.00816165206067422,0.00995840981271335,0.00966477512588726
4,0.0266954301971797,0.01,0.00727486503189474,0.0142796233675098,0.00996451108155924,0.00967173548438886
4,0.0267854310971887,0.01,0.00728153247040124,0.0119889282198004,0.00997723280873466,0.00968322123211484
4,0.0268754319971977,0.01,0.00728816736282305,0.014294766552791,0.00998768866756629,0.00968993206292196
4,0.0269654328972067,0.01,0.00729476994688309,0.00961205188257164,0.00999652202508864,0.00969227435011549
4,0.0270554337972157,0.01,0.00730134045799475,0.00780851155263198,0.0100050439229638,0.00969712855835278
4,0.0271454346972247,0.01,0.00730787912928984,0.0122206458124385,0.0100018297895461,0.00969440690938326
4,0.0272354355972337,0.01,0.00731438619164619,0.0113952521867074,0.0100024895141262,0.0096962210617347
4,0.0273254364972427,0.01,0.0073208618737148,0.0105698585609762,0.0100075616301948,0.00970284996812428
4,0.0274154373972517,0.01,0.00732730640194667,0.00974446493524507,0.0100129926452608,0.00970974094052177
4,0.0275054382972607,0.01,0.00733372000061912,0.00891907130951391,0.0100143065396424,0.00971172842300626
4,0.0275954391972697,0.01,0.00734010289186188,0.00812108674340839,0.0100212394256342,0.00971929802947992
4,0.0276854400972787,0.01,0.00734645529568272,0.0103571483230011,0.0100292520177199,0.00972775315098342
4,0.0277754409972877,0.01,0.00735277742999268,0.0137204061746306,0.0100353531998091,0.00973393249572368
4,0.0278654418972967,0.01,0.00735906951063103,0.0132648669508554,0.0100431093145309,0.00974135185746378
4,0.0279554427973057,0.01,0.00736533175138986,0.0117441173173058,0.0100492415482973,0.0097472643736991
4,0.0280454436973147,0.01,0.00737156436403821,0.0102233676837562,0.0100641337301727,0.00976329654223386
4,0.0281354445973237,0.01,0.00737776755834603,0.00806342939274772,0.0100676465989913,0.00976701398401298
4,0.0282254454973327,0.01,0.00738394154210766,0.00837591842198854,0.0100686029782541,0.00976651843175374
4,0.0283154463973417,0.01,0.00739008652116505,0.0118220139342421,0.0100638444721154,0.00976059190290791
4,0.0284054472973507,0.01,0.00739620269943066,0.00538930540429998,0.0100561150761528,0.00975151746172924
4,0.0284954481973597,0.01,0.00740229027890994,0.0105910048758796,0.010048618131433,0.00974368166557828
4,0.0285854490973687,0.01,0.00740834945972368,0.0117569037084758,0.0100493800093616,0.00974324901274773
4,0.0286754499973777,0.01,0.00741438044012984,0.00479493560843382,0.0100523815963795,0.00974485656631319
4,0.0287654508973867,0.01,0.00742038341654524,0.00486351811978548,0.010053695190425,0.00974474594595796
4,0.0288554517973957,0.01,0.00742635858356684,0.00493210063113715,0.0100549392252117,0.00974296902405416
4,0.0289454526974047,0.01,0.00743230613399279,0.00609685589059991,0.0100498369317711,0.00973403239995107
4,0.0290354535974137,0.01,0.00743822625884318,0.0104508577099495,0.0100507254022622,0.0097270074887354
4,0.0291254544974227,0.01,0.00744411914738045,0.0148048595292992,0.0100493734008371,0.00971751709100305
4,0.0292154553974317,0.01,0.00744998498712961,0.00869578388713725,0.0100441007196772,0.00970668893917479
4,0.0293054562974407,0.01,0.00745582396389808,0.00880989468476483,0.0100491126666846,0.00970775736010017
4,0.0293954571974497,0.01,0.00746163626179534,0.0123591655857661,0.0100531757093816,0.00970762009193382
4,0.0294854580974587,0.01,0.00746742206325229,0.0120925323836239,0.0100498419099658,0.00969966926992905
