sim_id,k_on_true,k_off_true,cycle_freq,k_off_raw,k_off_avg_rates,k_off_avg_probs
1,0.00998777035993413,0.01,0.00499694071928843,0.00940749001666104,0.0125112490045178,0.0114827398526283
1,0.0100777712599431,0.01,0.00501936750322938,0.0106179181329549,0.0126750121842171,0.0115780083907304
1,0.0101677721599521,0.01,0.00504159412319356,0.00848745027538327,0.0127977792824465,0.0116507890869089
1,0.0102577730599611,0.01,0.00506362324703662,0.0142681900930156,0.0128545569454907,0.0116837870766731
1,0.0103477739599701,0.01,0.00508545749541309,0.00857904939904251,0.0129075791644904,0.011714454685904
1,0.0104377748599791,0.01,0.00510709944281566,0.012675067823597,0.0129623103540166,0.0117523621568472
1,0.0105277757599881,0.01,0.00512855161858715,0.0107436439598143,0.0130210102456737,0.0117890528402015
1,0.0106177766599971,0.01,0.00514981650790595,0.00947105664791691,0.0130860558712105,0.011832584624557
1,0.0107077775600061,0.01,0.00517089655274574,0.0122529065185538,0.0131308821127435,0.0118540420256108
1,0.0107977784600151,0.01,0.00519179415281034,0.0100696723299823,0.013180632302272,0.011881554108677
1,0.0108877793600241,0.01,0.00521251166644435,0.0200643460738978,0.0132345545133469,0.01191376132982
1,0.0109777802600331,0.01,0.00523305141152041,0.012086820128336,0.0132920786283378,0.0119496473253499
1,0.0110677811600421,0.01,0.00525341566630361,0.0146526936761381,0.0134074532800728,0.0120346378020807
1,0.0111577820600511,0.01,0.00527360667029395,0.0105712455665398,0.0135248660104838,0.0121220385914933
1,0.0112477829600601,0.01,0.00529362662504733,0.00907551766814554,0.0135831080036834,0.01215673922457
1,0.0113377838600691,0.01,0.00531347769497577,0.00848506567808338,0.0136534834799329,0.0122059614025485
1,0.0114277847600781,0.01,0.00533316200812746,0.00955419113228107,0.0137270017655404,0.012259605927147
1,0.0115177856600871,0.01,0.00535268165694727,0.011421426565501,0.0138098525858847,0.0123228235817799
1,0.0116077865600961,0.01,0.00537203869901818,0.0132886619987208,0.0138894211827308,0.0123825930732655
1,0.0116977874601051,0.01,0.00539123515778436,0.0151558974319407,0.013965958945068,0.0124392474215869
1,0.0117877883601141,0.01,0.00541027302325622,0.0145544849293001,0.0140397037832362,0.0124931107805086
1,0.0118777892601231,0.01,0.00542915425269815,0.0138965748466158,0.0141156401994648,0.0125501103167375
1,0.0119677901601321,0.01,0.00544788077129928,0.0132386647639315,0.0141951025839031,0.0126119267293334
1,0.0120577910601411,0.01,0.00546645447282788,0.0138061164416713,0.0142661096448806,0.0126672067463714
1,0.0121477919601501,0.01,0.00548487722026977,0.0178369418924473,0.0143257654035398,0.0127121019622245
1,0.0122377928601591,0.01,0.00550315084645121,0.019682417721542,0.0143796766989029,0.012751735679677
1,0.0123277937601681,0.01,0.00552127715464678,0.0141082532072937,0.0144387952909386,0.0127971746725316
1,0.0124177946601771,0.01,0.0055392579191726,0.00853408869304563,0.0145003212212243,0.0128457991451507
1,0.0125077955601861,0.01,0.00555709488596523,0.0114736045329457,0.0145643103609241,0.0128977480913067
1,0.0125977964601951,0.01,0.00557478977314691,0.0118054665504952,0.0146217474170172,0.0129453647142596
1,0.0126877973602041,0.01,0.00559234427157717,0.0240954733562107,0.0146672193748223,0.0129852557481534
1,0.0127777982602131,0.01,0.00560976004539149,0.0242891021002022,0.0147095520113366,0.0130225790074362
1,0.0128677991602221,0.01,0.00562703873252713,0.0166407086225035,0.0147696649406381,0.0130760970718826
1,0.0129578000602311,0.01,0.00564418194523673,0.0111407740068733,0.014829332812656,0.0131302355584867
1,0.0130478009602401,0.01,0.00566119127058974,0.0169699309206778,0.0148840708461417,0.0131808921765894
1,0.0131378018602491,0.01,0.00567806827096222,0.0378319572049711,0.0149335455541303,0.0132277666479662
1,0.0132278027602581,0.01,0.00569481448451525,0.0586939834892643,0.0149607448764939,0.0132547525805105
1,0.0133178036602671,0.01,0.00571143142566222,0.00847696237155374,0.0149651753347689,0.0132613230440952
1,0.0134078045602761,0.01,0.00572792058552541,0.00790229961955198,0.0149891682946074,0.0132872083109544
1,0.0134978054602851,0.01,0.00574428343238201,0.00743838868682545,0.0150335019404654,0.013334480683067
1,0.0135878063602941,0.01,0.00576052141209993,0.00725682616221409,0.0150707257936618,0.0133798578674081
1,0.0136778072603031,0.01,0.00577663594856377,0.00711525729101245,0.0150930278409524,0.0134153760314087
1,0.0137678081603121,0.01,0.00579262844409096,0.0145517215590637,0.0151005242936892,0.0134307724946847
1,0.0138578090603211,0.01,0.00580850027983861,0.0120809103855373,0.0151120516479894,0.0134521579739991
1,0.0139478099603301,0.01,0.00582425281620109,0.00719094666328789,0.0151252860062825,0.013475958989603
1,0.0140378108603391,0.01,0.00583988739319878,0.00712223032241171,0.0151389508362465,0.0135042672806839
1,0.0141278117603481,0.01,0.00585540533085802,0.0243179482310077,0.015143513152519,0.013528545529141
1,0.0142178126603571,0.01,0.00587080792958263,0.0149063573519973,0.0151434651207561,0.0135465133061134
1,0.0143078135603661,0.01,0.0058860964705172,0.00645418420471649,0.0151362829710356,0.0135570433502371
1,0.0143978144603751,0.01,0.00590127221590231,0.00583975720576799,0.0150977735254992,0.0135381662556682
1,0.0144878153603841,0.01,0.00591633640942189,0.00522533020681948,0.0151538387552786,0.0135947800628705
1,0.0145778162603931,0.01,0.00593129027654305,0.0661698076287559,0.0151442271592763,0.0136026415335289
1,0.0146678171604021,0.01,0.00594613502484831,0.0426728656010031,0.015169388991392,0.0136383982191302
1,0.0147578180604111,0.01,0.00596087184436077,0.00952729097291101,0.0152058836102545,0.0136844491625587
1,0.0148478189604201,0.01,0.00597550190786205,0.00968761868220069,0.0151817145682092,0.0136856726232962
1,0.0149378198604291,0.01,0.00599002637120344,0.00992895561178496,0.015177088965623,0.0137009416050701
1,0.0150278207604381,0.01,0.0060044463736103,0.00725901296345191,0.0151715636273088,0.0137115244252695
1,0.0151178216604471,0.01,0.00601876303797995,0.0115385481516968,0.0151793465188043,0.0137289914905542
1,0.0152078225604561,0.01,0.00603297747117312,0.00439355396813073,0.015193133682803,0.0137523616826716
1,0.0152978234604651,0.01,0.00604709076429924,0.00548787948750424,0.0151875554364037,0.0137621805430677
1,0.0153878243604741,0.01,0.00606110399299562,0.00658220500687777,0.015184939989965,0.013778435825613
1,0.0154778252604831,0.01,0.00607501821770075,0.00767653052625128,0.0151680491415035,0.0137822715812343
1,0.0155678261604921,0.01,0.00608883448392176,0.0328890139122417,0.0151585882331423,0.0137916380022818
1,0.0156578270605011,0.01,0.00610255382249634,0.0314713046051255,0.0151837973012415,0.0138217909325185
1,0.0157478279605101,0.01,0.00611617724984913,0.014537587996558,0.0152008259120399,0.0138468207521984
1,0.0158378288605191,0.01,0.00612970576824268,0.0149292049646027,0.0152018970572793,0.0138602947201467
1,0.0159278297605281,0.01,0.00614314036602333,0.0153208219326474,0.0151916151101336,0.0138670065079711
1,0.0160178306605371,0.01,0.00615648201786184,0.015712438900692,0.0151697772877057,0.0138661570211558
1,0.0161078315605461,0.01,0.00616973168498916,0.0161040558687367,0.0151489804094693,0.0138666578741331
1,0.0161978324605551,0.01,0.00618289031542723,0.0164956728367814,0.015123245517249,0.0138630090692686
1,0.0162878333605641,0.01,0.00619595884421515,0.016887289804826,0.0150930220025799,0.0138546875617207
1,0.0163778342605731,0.01,0.00620893819363064,0.0172789067728707,0.0150637617211369,0.0138463129026163
1,0.0164678351605821,0.01,0.00622182927340701,0.0176705237409154,0.0150353788878851,0.0138376821580596
1,0.0165578360605911,0.01,0.00623463298094573,0.0144786156767425,0.0150054449302546,0.0138248425109408
1,0.0166478369606001,0.01,0.00624735020152465,0.0106051327264937,0.0149656145471473,0.0138081876658413
1,0.0167378378606091,0.01,0.00625998180850208,0.00953815120936576,0.0149266740075923,0.0137899201233239
1,0.0168278387606181,0.01,0.00627252866351669,0.0129331453746401,0.0149885054404945,0.0138453787452344
1,0.0169178396606271,0.01,0.00628499161668347,0.014369521404119,0.0149544346366495,0.013819566784681
1,0.0170078405606361,0.01,0.00629737150678571,0.0158058974335979,0.01493434135289,0.013804974531493
1,0.0170978414606451,0.01,0.00630966916146319,0.0146066502476488,0.014909755662866,0.0137862065670084
1,0.0171878423606541,0.01,0.00632188539739665,0.0121755001182088,0.0148868301379093,0.0137748596228164
1,0.0172778432606631,0.01,0.00633402102048852,0.00982305312785289,0.0148610328418616,0.013756413176194
1,0.0173678441606721,0.01,0.00634607682604021,0.0157011178451448,0.0148269789785565,0.0137326475765951
1,0.0174578450606811,0.01,0.00635805359892582,0.0162943179842139,0.0148163391440729,0.0137211943916723
1,0.0175478459606901,0.01,0.00636995211376248,0.0148921899521237,0.014798297379661,0.0137092321458624
1,0.0176378468606991,0.01,0.00638177313507734,0.0134900619200334,0.0147655564493103,0.0136780921389084
1,0.0177278477607081,0.01,0.00639351741747135,0.0120879338879431,0.0147001704092413,0.0136227482228187
1,0.0178178486607171,0.01,0.00640518570577981,0.0106858058558529,0.0145990831983971,0.0135383272243859
1,0.0179078495607261,0.01,0.00641677873522986,0.0092836778237627,0.0146137551457981,0.0135483637553257
1,0.0179978504607351,0.01,0.00642829723159489,0.0198696082073442,0.014636013388357,0.0135636877896051
1,0.0180878513607441,0.01,0.00643974191134602,0.0171158884695876,0.0146493509266409,0.0135698800444268
1,0.0181778522607531,0.01,0.00645111348180065,0.0111375067771015,0.0146524269206991,0.0135696378354772
1,0.0182678531607621,0.01,0.00646241264126816,0.00449251700331478,0.0146431542076752,0.0135582820943835
1,0.0183578540607711,0.01,0.00647364007919291,0.00791831748552182,0.0146199202727299,0.0135312396581005
1,0.0184478549607801,0.01,0.00648479647629441,0.0114212439205675,0.0146049000829397,0.0135085226627637
1,0.0185378558607891,0.01,0.00649588250470494,0.0106494069233799,0.0146029875396373,0.0135009336290559
1,0.0186278567607981,0.01,0.00650689882810452,0.00910765631416372,0.0146036497447005,0.0134972618346756
1,0.0187178576608071,0.01,0.00651784610185336,0.00941052800603095,0.0145885606528891,0.0134739668804135
1,0.0188078585608161,0.01,0.00652872497312181,0.0097133996978982,0.0146120780263415,0.0134829845895618
1,0.0188978594608251,0.01,0.00653953608101793,0.0100162713897654,0.014703760390723,0.0135440707803056
1,0.0189878603608341,0.01,0.00655028005671259,0.0370669739672194,0.0148500488772965,0.0136450539162782
1,0.0190778612608431,0.01,0.00656095752356236,0.00877231671092163,0.0150556206099225,0.0137736942681267
1,0.0191678621608521,0.01,0.00657156909723004,0.0270556764106375,0.0149618650416037,0.013686883208416
1,0.0192578630608611,0.01,0.006582115385803,0.0302570740470257,0.0149152663434531,0.0136347934771593
1,0.0193478639608701,0.01,0.00659259698990934,0.00864716448622441,0.0149357794435805,0.0136416511328074
1,0.0194378648608791,0.01,0.00660301450283193,0.0132074024052577,0.0149477357695129,0.0136456007247509
1,0.0195278657608881,0.01,0.00661336851062031,0.0177676403242912,0.0149504520730812,0.0136519284857644
1,0.0196178666608971,0.01,0.00662365959220066,0.0223278782433246,0.0149637243304804,0.0136684176445482
1,0.0197078675609061,0.01,0.00663388831948361,0.0239610964081109,0.0149825226644363,0.0136784613582518
1,0.0197978684609151,0.01,0.00664405525747029,0.0179568999793444,0.0150236204414043,0.013707425202679
1,0.0198878693609241,0.01,0.00665416096435628,0.0174420290315511,0.015057363523468,0.0137299840304621
1,0.0199778702609331,0.01,0.0066642059916338,0.0206529382081501,0.0151090761561048,0.0137675604814572
1,0.0200678711609421,0.01,0.00667419088419206,0.015826504399908,0.0151846677653563,0.0138252062581786
1,0.0201578720609511,0.01,0.00668411618041574,0.0337194814493877,0.0152363520746531,0.0138510842639771
1,0.0202478729609601,0.01,0.0066939824122818,0.0247726898407822,0.0152887607125709,0.0138787570932695
1,0.0203378738609691,0.01,0.00670379010545449,0.0156597664265079,0.0153284559312958,0.0139009532499413
1,0.0204278747609781,0.01,0.00671353977937875,0.0101643346898442,0.0153750250221789,0.0139280585827104
1,0.0205178756609871,0.01,0.00672323194737188,0.00652742775371749,0.0154010120465371,0.0139368096952016
1,0.0206078765609961,0.01,0.00673286711671365,0.00937677457203909,0.0154299136137707,0.0139539017973459
1,0.0206978774610051,0.01,0.00674244578873481,0.00918141952310874,0.0154639614939863,0.0139758460025036
1,0.0207878783610141,0.01,0.00675196845890403,0.00903836051555892,0.0155002008476925,0.0139994108267068
1,0.0208778792610231,0.01,0.00676143561691333,0.00889530150800908,0.0155320448835731,0.014018620269979
1,0.0209678801610321,0.01,0.00677084774676204,0.00871715430483701,0.0155590848730696,0.0140329644705892
1,0.0210578810610411,0.01,0.00678020532683926,0.00752685195974552,0.0155808734306187,0.0140418795440692
1,0.0211478819610501,0.01,0.00678950883000494,0.00391889992559066,0.0156187194327014,0.0140756688103984
1,0.0212378828610591,0.01,0.00679875872366949,0.0085488382420102,0.0156871505304504,0.0141432891529352
1,0.0213278837610681,0.01,0.00680795546987211,0.0547651395473566,0.0157814171294618,0.0142383340618447
1,0.0214178846610771,0.01,0.00681709952535768,0.00310950002097408,0.0159019362918696,0.0143583321142547
1,0.0215078855610861,0.01,0.00682619134165242,0.00460867661869993,0.0160129048354098,0.0144697084992629
1,0.0215978864610951,0.01,0.00683523136513814,0.0061078532164259,0.0161133715179397,0.0145713802712962
1,0.0216878873611041,0.01,0.00684422003712539,0.00760702981415175,0.0161577546140454,0.0146111733071652
1,0.0217778882611131,0.01,0.00685315779392519,0.0180103295210282,0.0162139574059385,0.0146709672466231
1,0.0218678891611221,0.01,0.00686204506691968,0.0131452597304318,0.0162843843102219,0.0147525287795751
1,0.0219578900611311,0.01,0.00687088228263151,0.01549971173326,0.0163392351863259,0.0148142304022382
1,0.0220478909611401,0.01,0.00687966986279204,0.00661286476695631,0.0163901104292282,0.0148692778695298
1,0.0221378918611491,0.01,0.00688840822440852,0.00609571405619376,0.0165620086715268,0.0150342230669324
1,0.0222278927611581,0.01,0.00689709777982995,0.0111523018839711,0.0166471513953819,0.0151229758518773
1,0.0223178936611671,0.01,0.00690573893681199,0.0129888026759196,0.0167235634931192,0.0152077637463402
1,0.0224078945611761,0.01,0.00691433209858077,0.0148253034678682,0.016791576589289,0.0152888313109159
1,0.0224978954611851,0.01,0.00692287766389556,0.018275288707453,0.0168533499277381,0.0153690218888223
1,0.0225878963611941,0.01,0.00693137602711046,0.0142598835682783,0.0168834838409842,0.0154198838696545
1,0.0226778972612031,0.01,0.00693982757823512,0.0102444784291033,0.0170104973603427,0.0155540524397429
1,0.0227678981612121,0.01,0.00694823270299431,0.00567302971224567,0.0171281713264728,0.0156829365580066
1,0.0228578990612211,0.01,0.00695659178288669,0.00777194646992195,0.0172172884129054,0.0157927858306285
1,0.0229478999612301,0.01,0.00696490519524248,0.00987086322759838,0.0173058633796327,0.015896215120115
1,0.0230379008612391,0.01,0.00697317331328025,0.0119697799852747,0.0173754754472998,0.0159829047175806
1,0.0231279017612481,0.01,0.00698139650616277,0.0140686967429509,0.0174550937381291,0.0160776803687385
1,0.0232179026612571,0.01,0.00698957513905198,0.0238084697750161,0.0175186099064597,0.0161567579557612
1,0.0233079035612661,0.01,0.00699770957316298,0.0310185834132641,0.0175772516450373,0.0162358611984678
1,0.0233979044612751,0.01,0.00700580016581729,0.0523197397075633,0.0180565030569596,0.0164822724341337
1,0.0234879053612841,0.01,0.00701384727049511,0.0736430325382641,0.0181503740739725,0.016575296545216
1,0.0235779062612931,0.01,0.00702185123688683,0.0951159460809543,0.0181824424415191,0.0166095096104661
1,0.0236679071613021,0.01,0.00702981241094368,0.0124723547422257,0.0182719373348375,0.0166990236793112
1,0.0237579080613111,0.01,0.00703773113492756,0.00734732235718186,0.0183679960652795,0.0167942375200355
1,0.0238479089613201,0.01,0.0070456077474601,0.0045343537190875,0.0184668877818294,0.0168942096054455
1,0.0239379098613291,0.01,0.00705344258357095,0.00172138508099292,0.0185632544675985,0.0169852221581512
1,0.0240279107613381,0.01,0.00706123597474524,-0.00109158355710145,0.0186456097597191,0.0170685216583847
1,0.0241179116613471,0.01,0.00706898824897035,0.00241728016537716,0.018714510836749,0.0171453629969802
1,0.0242079125613561,0.01,0.00707669973078195,0.0100550163951377,0.018771113111125,0.0172103540973725
1,0.0242979134613651,0.01,0.00708437074130924,0.0136577985916209,0.0188224547157319,0.0172647793655566
1,0.0243879143613741,0.01,0.00709200159831956,0.011948314209212,0.0188844167527023,0.0173222667789788
1,0.0244779152613831,0.01,0.00709959261626225,0.0214681666579229,0.0189382168389331,0.0173658198747338
1,0.0245679161613921,0.01,0.00710714410631188,0.0327077042292458,0.018981174318781,0.0173974015693956
1,0.0246579170614011,0.01,0.00711465637641072,0.0439472418005688,0.0190304470506705,0.0174316561532754
1,0.0247479179614101,0.01,0.00712212973131062,0.0386477975877023,0.0190378246981797,0.0174224718246616
1,0.0248379188614191,0.01,0.00712956447261424,0.0135634415985958,0.0191068554053454,0.0174573144728491
1,0.0249279197614281,0.01,0.0071369608988156,0.0163940049326534,0.019439968863001,0.017647932608629
1,0.0250179206614371,0.01,0.00714431930534004,0.0068009202933544,0.0195925125211302,0.0177740314958209
1,0.0251079215614461,0.01,0.00715163998458356,0.00836983482550416,0.0197171966066622,0.0178714441588364
1,0.0251979224614551,0.01,0.00715892322595151,0.0108143077526407,0.0198112138047513,0.0179297588598223
1,0.0252879233614641,0.01,0.00716616931589678,0.0117641771752976,0.0200440221045204,0.0180841136158459
1,0.0253779242614731,0.01,0.00717337853795733,0.0097289852162789,0.0201275743270288,0.0181246472810652
1,0.0254679251614821,0.01,0.00718055117279318,0.00769379325726016,0.0202076263007165,0.0181519338710802
1,0.0255579260614911,0.01,0.00718768749822282,0.00565860129824127,0.0203893603571623,0.0182803514463652
1,0.0256479269615001,0.01,0.0071947877892591,0.00997259991216276,0.0204768957219912,0.0183290956511981
1,0.0257379278615091,0.01,0.00720185231814453,0.0200644652658165,0.0205699416153596,0.0183731303750866
1,0.0258279287615181,0.01,0.0072088813543861,0.0301563306194709,0.020646783536053,0.0184131268711988
1,0.0259179296615271,0.01,0.00721587516478954,0.0437977219543951,0.0206213221542005,0.0183531387345638
1,0.0260079305615361,0.01,0.00722283401349311,0.0383550291712655,0.0207843129124632,0.0185002550907037
1,0.0260979314615451,0.01,0.0072297581620008,0.0327411629052909,0.02086750896528,0.018558076273702
1,0.0261879323615541,0.01,0.00723664786921511,0.0048054252593176,0.0209428453107326,0.0185981494649245
1,0.0262779332615631,0.01,0.00724350339146935,0.00818094923281076,0.0210082194882458,0.0186211220267203
1,0.0263679341615721,0.01,0.00725032498255939,0.0127080498947796,0.0210420697192128,0.018609293858757
1,0.0264579350615811,0.01,0.00725711289377498,0.0115189268516859,0.0210772983473618,0.0185886789247214
1,0.0265479359615901,0.01,0.00726386737393065,0.0103300004289639,0.0212763884838217,0.0187092823919006
1,0.0266379368615991,0.01,0.00727058866939607,0.0628297919420095,0.021713444844272,0.0188861721865405
1,0.0267279377616081,0.01,0.00727727702412602,0.0191856604746099,0.0223874196074755,0.0191187655126599
1,0.0268179386616171,0.01,0.0072839326796899,0.0136601403418394,0.0230432553681763,0.0193136556859712
1,0.0269079395616261,0.01,0.00729055587530083,0.00890274885312871,0.023207633176242,0.0193563654261495
1,0.0269979404616351,0.01,0.00729714684784429,0.00568340759570614,0.0233716254838994,0.0193889098236685
1,0.0270879413616441,0.01,0.00730370583190636,0.00274562521056828,0.0235321058950332,0.0194110217599488
1,0.0271779422616531,0.01,0.00731023305980159,0.0440222521724728,0.023716357929014,0.01945450595573
1,0.0272679431616621,0.01,0.00731672876160038,0.0322583106761293,0.0239257865024093,0.0195214549914507
1,0.0273579440616711,0.01,0.00732319316515603,0.0127439523472946,0.0241618275177457,0.0196172461389786
1,0.0274479449616801,0.01,0.00732962649613141,0.0170194429432973,0.0243853050617641,0.019698442786046
1,0.0275379458616892,0.01,0.00733602897802517,0.0126664061360977,0.0245886824661503,0.0197558037082471
1,0.0276279467616981,0.01,0.00734240083219765,0.0173634162016032,0.0247759744577221,0.0197914167659767
1,0.0277179476617071,0.01,0.00734874227789641,0.00954881262770098,0.0249529392622383,0.0198110620406729
1,0.0278079485617162,0.01,0.00735505353228134,0.00923208249377985,0.0251101403659877,0.0198113780199716
1,0.0278979494617251,0.01,0.00736133481044945,0.19748697788858,0.0252539906685819,0.0197972172880227
1,0.0279879503617341,0.01,0.00736758632545936,0.0132805004107893,0.0253557432292768,0.0197372151951759
1,0.0280779512617432,0.01,0.00737380828835532,0.0114076027826331,0.0254330426451062,0.0196590401179439
1,0.0281679521617521,0.01,0.007380000908191,0.00953470515447699,0.0254677900545048,0.0195573183667
1,0.0282579530617611,0.01,0.0073861643920529,0.0304986904291617,0.0256893941863664,0.0196110565216793
1,0.0283479539617702,0.01,0.00739229894508343,0.032899384088452,0.0259214117942056,0.0196748193586003
1,0.0284379548617791,0.01,0.00739840477050367,0.0096512874802325,0.0261459289439281,0.0197205568944896
1,0.0285279557617881,0.01,0.0074044820696358,0.00898528943107097,0.0263629697549088,0.0197453571327372
1,0.0286179566617972,0.01,0.00741053104192524,0.00833755825455402,0.0265770536273786,0.0197591686310224
1,0.0287079575618061,0.01,0.00741655188496249,0.007995569277207,0.0267845596497883,0.0197804489099867
1,0.0287979584618151,0.01,0.00742254479450459,0.00786356350242257,0.0269711246959646,0.0197981001943175
1,0.0288879593618242,0.01,0.00742850996449639,0.00773155772763813,0.0271387819277591,0.0198089367401418
1,0.0289779602618331,0.01,0.00743444758709144,0.00491674193478375,0.0272982366104224,0.0198077379192846
1,0.0290679611618421,0.01,0.00744035785267263,0.00471747940789303,0.0274248057969524,0.0197704184395558
1,0.0291579620618512,0.01,0.00744624094987254,0.00459497846130759,0.0275211782003966,0.0197190625044517
1,0.0292479629618601,0.01,0.00745209706559353,0.004558727721749,0.0275837730059011,0.0196272994450307
1,0.0293379638618691,0.01,0.00745792638502748,0.0244328715577585,0.0276476963783203,0.0195361350018877
1,0.0294279647618782,0.01,0.00746372909167537,0.133019536010872,0.0278327921702599,0.0195822051876322
1,0.0295179656618871,0.01,0.00746950536736651,0.0397377280615663,0.0279314777600187,0.0195610366074718
1,0.0296079665618961,0.01,0.00747525539227751,0.0233674890838941,0.0280404157979152,0.0195504426007652
1,0.0296979674619052,0.01,0.00748097934495106,0.013235637031806,0.0284587547010438,0.0196241708805767
